model,mlir_baseline,pytorch_eager,pytorch_jit,mlir_rl_v0,mlir_rl_v45,v0_speedup,v45_speedup,count,v0_speedup_calc,v45_speedup_calc,pytorch_eager_speedup,pytorch_jit_speedup
Bench 6138,503350614.0,53408.0,61011.0,166573678.0,1196226314.0,3.0218,0.4208,1,3.0217896371358264,0.42078209458281485,9424.62953115638,8250.161675763387
Bench 6141,1924181060.0,1049460114.0,1049464338.0,,5418900095.0,,0.3551,1,,0.3550870151260834,1.8334961322789254,1.8334887526211492
Bench 6144,497220147.0,321070474.0,326498283.0,2293745065.0,1943254605.0,0.2168,0.2559,1,0.2167721925976111,0.255869789640869,1.5486324257894857,1.5228874787068942
Bench 6153,3233154.0,35695.0,44518.0,31696629.0,8628678.0,0.102,0.3747,1,0.10200308682667801,0.37469865024514765,90.57722370079843,72.6257693517229
Bench 6157,1230797748.0,6096183.0,6078906.0,147268677.0,5482349683.0,8.3575,0.2245,1,8.357498505945022,0.2245018685722532,201.8964568484903,202.47027146002915
Bench 6166,4930299225.0,22636911.0,22693236.0,544152452.0,16944321845.0,9.0605,0.291,1,9.06051090439633,0.29097058413434546,217.79911689364332,217.25853575928969
Bench 6180,14521807.0,53423.0,62454.0,82418728.0,31437132.0,0.1762,0.4619,1,0.1761954758632043,0.4619316736653967,271.82687232091047,232.52004675441125
Bench 6181,23825422660.0,318701084.0,318707802.0,4935364058.0,55469369335.0,4.8275,0.4295,1,4.827490410029647,0.42952395070709165,74.75789652475734,74.75632071285158
Bench 6184,2385152.0,25735.0,35208.0,66987212.0,6393663.0,0.0356,0.373,1,0.035606079560379374,0.3730493771723658,92.68125121429959,67.74460349920473
Bench 62,688959072.0,44641.0,53673.0,199034562.0,1071885385.0,3.4615,0.6428,1,3.4615047008770268,0.6427544228527754,15433.325239129948,12836.231848415404
Bench 6203,10818481.0,904080.0,908473.0,49177309.0,20187796.0,0.22,0.5359,1,0.21998928408221768,0.535892130077003,11.96628727546235,11.908423255286618
Bench 6205,946074741.0,30464.0,39607.0,454645690.0,4192108057.0,2.0809,0.2257,1,2.080905553069248,0.2256799510261288,31055.499638918067,23886.55391723685
Bench 6208,675243686.0,125014.0,133447.0,379471527.0,1148396670.0,1.7794,0.588,1,1.7794317569444413,0.587988195751212,5401.34453741181,5060.013983079425
Bench 6219,688162051.0,210202246.0,210233759.0,1385794235.0,3822519460.0,0.4966,0.18,1,0.49658313883806854,0.18002839703005724,3.2738092199071938,3.2733184921076353
Bench 6222,12836759.0,90088.0,96977.0,51199422.0,40529383.0,0.2507,0.3167,1,0.2507207796213012,0.3167272247889883,142.49133069887222,132.36910813904328
Bench 6225,174603549.0,4656945.0,4717091.0,167122880.0,226309797.0,1.0448,0.7715,1,1.0447614892706492,0.771524482433255,37.493152485159264,37.015090232518304
Bench 6226,236765503.0,16188767.0,16214727.0,3932755162.0,1487046839.0,0.0602,0.1592,1,0.06020346887793367,0.15921859136543312,14.625295613927856,14.601880315345426
Bench 6228,1963079.0,811575.0,821298.0,44746752.0,1348949.0,0.0439,1.4553,1,0.043870871342796006,1.4552655437677777,2.418850999599544,2.3902152446493234
Bench 625,3639893307.0,89066.0,97150.0,1529726210.0,9245452283.0,2.3794,0.3937,1,2.3794410288622827,0.3936955376096445,40867.37146610379,37466.73501801338
Bench 6264,20313036897.0,89597755.0,95537709.0,322925101.0,11009211951.0,62.9032,1.8451,1,62.90324547115339,1.845094543316055,226.71368157606182,212.6180029814196
Bench 6265,10906895.0,125033.0,132502.0,56999879.0,40927927.0,0.1913,0.2665,1,0.19134944128565606,0.2664902866934844,87.23213071749058,82.31494618949148
Bench 6266,1320460148.0,43966716.0,44002351.0,388057080.0,730014472.0,3.4027,1.8088,1,3.4027472144046436,1.8088136586968921,30.033176642076246,30.008854481434412
Bench 6272,990117.0,26991.0,35183.0,45214164.0,2938670.0,0.0219,0.3369,1,0.021898381224078365,0.33692690911194517,36.68322774258086,28.141915129465936
Bench 628,-1.0,16633500.0,16661424.0,,,,,1,,,-6.011963807977876e-08,-6.001887953874771e-08
Bench 6287,741272.0,2412820.0,2422604.0,27455183.0,2428436.0,0.027,0.3052,1,0.02699934653504222,0.30524666904954467,0.30722225445743984,0.3059814975951497
Bench 6300,8776453.0,2867554.0,2857887.0,46131010.0,9947587.0,0.1903,0.8823,1,0.19025061449987762,0.8822695393365245,3.060606007768293,3.070958718801688
Bench 6304,803981.0,18967.0,28746.0,42887639.0,1633531.0,0.0187,0.4922,1,0.018746217295850676,0.4921737022437897,42.38841145146834,27.96844778403952
Bench 6309,-1.0,123034908.0,122967417.0,,,,,1,,,-8.127774598734206e-09,-8.132235549844883e-09
Bench 6310,65047035.0,81151899.0,82321077.0,80378886.0,102230951.0,0.8093,0.6363,1,0.8092552439704128,0.636275358526206,0.8015466772995663,0.7901625849720115
Bench 6339,1222763548.0,35003.0,44410.0,616895609.0,6023337637.0,1.9821,0.203,1,1.9821239285235372,0.2030043178202132,34933.10710510528,27533.51830668768
Bench 6343,6764531314.0,12013472180.0,12079006321.0,,,,,1,,,0.5630787846049684,0.5600238243306074
Bench 6352,18309115.0,12212584.0,12218366.0,60761602.0,38256168.0,0.3013,0.4786,1,0.30132706178484236,0.47859249781629987,1.4992007424472986,1.4984912876238934
Bench 6386,126191244.0,15686.0,24515.0,162870785.0,984241171.0,0.7748,0.1282,1,0.7747936132314951,0.1282117104203112,8044.832589570317,5147.511482765653
Bench 6397,45354459.0,159144.0,167084.0,84722153.0,163680626.0,0.5353,0.2771,1,0.5353317567366354,0.2770911873223163,284.9900656009652,271.4470505853343
Bench 6398,50590668.0,755377.0,1108645.0,69514207.0,101585696.0,0.7278,0.498,1,0.7277745108996209,0.49800975916924367,66.9740646061503,45.63288338467228
Bench 6401,1146162.0,121323.0,125350.0,30623993.0,1517510.0,0.0374,0.7553,1,0.03742692861770181,0.755291233665676,9.447194678667689,9.143693657758277
Bench 6406,135260000.0,771053.0,776445.0,27374012.0,541187887.0,4.9412,0.2499,1,4.941182900044027,0.2499316840770311,175.42244177767287,174.20422566955804
Bench 643,2660502.0,2560444.0,2567219.0,46046200.0,8195736.0,0.0578,0.3246,1,0.05777896981727048,0.32462026595292964,1.0390783785937125,1.0363362066111228
Bench 6443,906832633.0,30168.0,38796.0,513583850.0,3828314033.0,1.7657,0.2369,1,1.7656953835289018,0.23687519497698428,30059.4216719703,23374.384807712137
Bench 6461,266373427.0,13264368.0,13310042.0,198373418.0,245750371.0,1.3428,1.0839,1,1.342787908206532,1.0839187176649268,20.081878533526815,20.01296667583769
Bench 651,38868909.0,1450634.0,1449577.0,238752431.0,112516090.0,0.1628,0.3455,1,0.16280005542645135,0.3454520060197613,26.794428505053652,26.81396641916918
Bench 655,1936329050.0,11756605.0,11760633.0,326285282.0,2279786527.0,5.9345,0.8493,1,5.934466421933184,0.8493466502532762,164.7013785017018,164.64496851487502
Bench 6558,903260.0,15833.0,24961.0,108711783.0,1112618.0,0.0083,0.8118,1,0.008308758950260248,0.8118329920961193,57.04920103581128,36.18685148832178
Bench 6578,975482576.0,758205601.0,758080269.0,1227823402.0,4038810545.0,0.7945,0.2415,1,0.7944811724642467,0.2415271934970151,1.286567356813815,1.2867800626004684
Bench 6579,337738903.0,13798598.0,13832781.0,504513673.0,1093117677.0,0.6694,0.309,1,0.6694345883466274,0.3089684762274684,24.476320202965546,24.41583532624423
Bench 6580,24824760.0,6825575.0,6837092.0,56256834.0,43666036.0,0.4413,0.5685,1,0.4412754546407642,0.5685141651053464,3.6370210568340395,3.630894538204254
Bench 6605,510518394.0,385821281.0,385881366.0,522635227.0,1193581635.0,0.9768,0.4277,1,0.976815889220571,0.4277197126948087,1.3231991575913098,1.3229931242650363
Bench 6613,29525852811.0,470900306.0,470633694.0,3742889199.0,42269690270.0,7.8885,0.6985,1,7.888519066738208,0.6985112174326799,62.700857134291184,62.736376905050065
Bench 6616,25331196.0,299717.0,307505.0,41575112.0,119716569.0,0.6093,0.2116,1,0.6092874987324147,0.2115930669546669,84.51704774837597,82.37653371489894
Bench 6629,4976935.0,3042501.0,3074973.0,36606790.0,7607541.0,0.136,0.6542,1,0.13595660805003662,0.65421073642587,1.635803899489269,1.6185296586344011
Bench 6658,1820397422.0,44331.0,53981.0,1145099901.0,8366493899.0,1.5897,0.2176,1,1.5897280406803562,0.21758187407721433,41063.75723534321,33722.92884533447
Bench 6667,4034848861.0,28255773.0,28287057.0,688095247.0,7383930600.0,5.8638,0.5464,1,5.863794116572353,0.546436454995934,142.79732715151695,142.63940080440324
Bench 6674,150740442.0,122934621.0,124056112.0,69235226.0,213972006.0,2.1772,0.7045,1,2.177221780138336,0.7044867448688592,1.2261838103360647,1.2150988739676123
Bench 6691,1622726608.0,44838079.0,44874173.0,303397788.0,1428310781.0,5.3485,1.1361,1,5.3485116641654615,1.1361159136976366,36.1908146867755,36.16170504133859
Bench 6697,20954610.0,12049281.0,12036200.0,68792942.0,59963356.0,0.3046,0.3495,1,0.30460406824874564,0.3494569249926572,1.7390755514789638,1.7409655871454446
Bench 67,40835770.0,4190313.0,4215728.0,236494447.0,102170810.0,0.1727,0.3997,1,0.17267115789826556,0.3996813767063215,9.745279171269544,9.686528637521207
Bench 6717,368289.0,22440.0,26996.0,28650061.0,480373.0,0.0129,0.7667,1,0.012854737028308597,0.7666729812041893,16.41216577540107,13.642354422877464
Bench 6725,841435590.0,46021834.0,46043743.0,1603079392.0,6851199954.0,0.5249,0.1228,1,0.5248870356634214,0.12281579805720556,18.283399788022354,18.274699995610696
Bench 673,241710510.0,444843108.0,448267051.0,178233961.0,1100956118.0,1.3561,0.2195,1,1.356141717570873,0.21954599829018798,0.5433612562566665,0.5392109669019595
Bench 6730,9913585.0,54344.0,62133.0,28181688.0,8664789.0,0.3518,1.1441,1,0.3517739959366522,1.1441230709714916,182.42280656558222,159.55426263016432
Bench 6742,44299017.0,3502622.0,3508573.0,58324697.0,98574726.0,0.7595,0.4494,1,0.7595241686382014,0.4493952841421035,12.64738730014258,12.625935672422948
Bench 6746,-1.0,282169498.0,282230182.0,,,,,1,,,-3.543969164236171e-09,-3.54320715422279e-09
Bench 675,777541654.0,176556.0,185039.0,508419108.0,2632224452.0,1.5293,0.2954,1,1.5293320840333169,0.29539337096014484,4403.937866739165,4202.042023573409
Bench 6785,9114283.0,206010.0,222010.0,46205080.0,15728877.0,0.1973,0.5795,1,0.19725716306518676,0.5794617759424274,44.24194456579778,41.05347957299221
Bench 679,494613200.0,1544148.0,1526179.0,279112955.0,585095062.0,1.7721,0.8454,1,1.7720897261827206,0.8453552800621653,320.31463305330834,324.08596894597554
Bench 6796,382903481.0,95496073.0,95550528.0,892824025.0,2306061129.0,0.4289,0.166,1,0.4288678062846707,0.16604220772154563,4.009625411507759,4.00734029434144
Bench 6801,80523606.0,1012697.0,956906.0,92556773.0,627151616.0,0.87,0.1284,1,0.8699915024046917,0.12839575621854094,79.51401653209203,84.14996457332278
Bench 6809,6345200723.0,660435509.0,670878888.0,1174210004.0,22965843466.0,5.4038,0.2763,1,5.403804005573776,0.27628859930155897,9.607600797551907,9.458042034853838
Bench 6810,24128056.0,9748585.0,9762987.0,32747916.0,23559789.0,0.7368,1.0241,1,0.7367814183962118,1.0241202075281743,2.4750316071511915,2.4713805313886006
Bench 6821,418923517.0,3130214.0,3131315.0,91588296.0,1016700368.0,4.574,0.412,1,4.573985272091972,0.4120422596325843,133.8322290424872,133.78517236368745
Bench 683,1504801396.0,30213.0,38697.0,661440910.0,6264529792.0,2.275,0.2402,1,2.2750352650548935,0.24020979163059905,49806.42094462649,38886.77148099336
Bench 6830,6411813511.0,3920396.0,3958663.0,2117134994.0,22215390910.0,3.0285,0.2886,1,3.0285331493604324,0.28862033249722363,1635.5014929614254,1619.6916764574303
Bench 6835,84842130.0,25763.0,34668.0,77515967.0,143695371.0,1.0945,0.5904,1,1.09451166364215,0.5904305017591694,3293.1774249893256,2447.2750086535134
Bench 6836,2319401.0,22982.0,31819.0,106678511.0,5523767.0,0.0217,0.4199,1,0.021741970133047694,0.4198947928107757,100.92250456879297,72.89358559351331
Bench 6868,14325153.0,44304.0,52353.0,97485663.0,32794122.0,0.1469,0.4368,1,0.14694625403532416,0.4368207509870214,323.3376895991333,273.6262105323477
Bench 6882,360183865.0,615606476.0,620458140.0,518978253.0,1354911269.0,0.694,0.2658,1,0.6940249671694818,0.2658357585776342,0.5850878427081394,0.5805127562674897
Bench 6893,16795596.0,89341.0,96264.0,106251378.0,63422798.0,0.1581,0.2648,1,0.1580741475183503,0.2648195369747011,187.99426914854322,174.47432061829969
Bench 6897,134590.0,6474.0,13753.0,42813559.0,395113.0,0.0031,0.3406,1,0.0031436302690930227,0.3406367292394834,20.78931109051591,9.786228459245256
Bench 6940,32850342.0,111250.0,119577.0,98853441.0,36809548.0,0.3323,0.8924,1,0.3323135913903088,0.8924407873739716,295.28397303370787,274.7212423793873
Bench 6943,4024406473.0,10343675529.0,10526992352.0,5357309311.0,14487792910.0,0.7512,0.2778,1,0.7511992008258341,0.27777912743508426,0.38906928796412754,0.38229404358172747
Bench 6951,10084650328.0,441584.0,449387.0,2606557142.0,23590772336.0,3.869,0.4275,1,3.8689542483085915,0.4274828388136584,22837.445034240372,22440.903559738043
Bench 6959,-1.0,172495278.0,173652949.0,,,,,1,,,-5.7972601429704065e-09,-5.758612253685366e-09
Bench 6970,7754370.0,1615645.0,1621071.0,47316837.0,11514678.0,0.1639,0.6734,1,0.1638818334370068,0.6734335080842034,4.799550643860502,4.783485732580497
Bench 6973,122927231.0,62650895.0,62719561.0,721787859.0,414285307.0,0.1703,0.2967,1,0.17030936371014796,0.2967211941214222,1.962098562199311,1.9599504371530916
Bench 6983,625830475.0,5705908.0,5690256.0,187251167.0,1267011175.0,3.3422,0.4939,1,3.342197995486992,0.4939423482196201,109.68113663942707,109.98283293405429
Bench 6984,227393933.0,175978981.0,176025025.0,926210534.0,1153343439.0,0.2455,0.1972,1,0.24550998358651793,0.1971606421042813,1.2921653012640186,1.2918273012601476
Bench 6987,1462621666.0,7749096.0,7744890.0,310293231.0,5728855245.0,4.7137,0.2553,1,4.7136757101865365,0.2553078413486777,188.7473927281324,188.8498953503536
Bench 7,13753858.0,98087.0,105462.0,29481436.0,17173706.0,0.4665,0.8009,1,0.46652605388692736,0.8008672094421554,140.22100788075892,130.41529650490224
Bench 7018,8039142.0,3886075.0,3874686.0,37619517.0,10642942.0,0.2137,0.7553,1,0.21369604506086562,0.7553496016421023,2.0687047985435174,2.074785414869747
Bench 7024,727947344.0,45032.0,53958.0,106480980.0,646410134.0,6.8364,1.1261,1,6.836407253201464,1.1261385082183752,16165.112453366495,13490.999369880277
Bench 7035,10190229213.0,45589214.0,45587609.0,1386611090.0,36350809216.0,7.349,0.2803,1,7.349017533820533,0.2803301888672871,223.52280986901857,223.53067942212104
Bench 7036,2484834.0,30428.0,39123.0,24194372.0,2245495.0,0.1027,1.1066,1,0.102702975716832,1.1065862983440178,81.66274484027869,63.51338087569972
Bench 7045,3009875106.0,17701079.0,17720644.0,429471510.0,5500667617.0,7.0083,0.5472,1,7.00832310390042,0.547183599441253,170.0390753580615,169.85133869852586
Bench 7046,5167941.0,1305536.0,1306963.0,27640584.0,14107575.0,0.187,0.3663,1,0.18696931294939353,0.3663238366622187,3.9584821866267954,3.954160140723188
Bench 707,283358758.0,81739859.0,82273665.0,322028824.0,250049568.0,0.8799,1.1332,1,0.8799173765886249,1.133210348117858,3.4665922044225694,3.44410034486734
Bench 7078,21569738.0,4875.0,9917.0,72468656.0,139731013.0,0.2976,0.1544,1,0.2976423075929544,0.15436614633288318,4424.561641025641,2175.026520116971
Bench 7081,14211468599.0,77884577.0,77940153.0,3371679708.0,31938825695.0,4.215,0.445,1,4.214952139516806,0.44495902055737746,182.46832872957634,182.3382178759644
Bench 7087,7016844.0,35571.0,43349.0,97302962.0,15796607.0,0.0721,0.4442,1,0.0721133648531686,0.444199441057184,197.2630513620646,161.86864748898475
Bench 7088,1890188.0,129318.0,134215.0,21018152.0,3520344.0,0.0899,0.5369,1,0.08993121754947818,0.5369327542990117,14.61658856462364,14.083284282680774
Bench 7094,38193191.0,12207089.0,12223981.0,55804271.0,68764495.0,0.6844,0.5554,1,0.6844134026945715,0.5554202208567081,3.128771404877936,3.124447837410742
Bench 7095,25623275.0,2147151.0,2153265.0,95730342.0,39169894.0,0.2677,0.6542,1,0.2676609574840963,0.6541573740281248,11.933615754085297,11.899731338223582
Bench 7103,26516473.0,9722148.0,9777018.0,56103193.0,19424091.0,0.4726,1.3651,1,0.47263750211151084,1.3651332770218179,2.727429473404437,2.7121227556295793
Bench 7123,13843632350.0,46071933.0,46125158.0,2918758141.0,56422304175.0,4.743,0.2454,1,4.742987147697347,0.24535744423096312,300.4786525887681,300.13192258333294
Bench 7136,10135108400.0,160791.0,167002.0,3788415099.0,48672068891.5,2.6753,0.2082,1,2.6752898336497735,0.20823253728115051,63032.80905025779,60688.5450473647
Bench 7146,118409016.0,16291612.0,16319175.0,380108230.0,537948592.0,0.3115,0.2201,1,0.3115139495927252,0.22011214038087862,7.268096981440511,7.255821204196903
Bench 716,5019395.0,34891.0,43279.0,74874361.0,13075419.0,0.067,0.3839,1,0.06703756710524715,0.3838802412373936,143.85930469175432,115.97761038841008
Bench 7165,13641424187.0,26262719766.0,26453377861.0,14128033496.0,,0.9656,,1,0.9655571804003883,,0.5194216101205305,0.5156779696974518
Bench 7178,248781368.0,14529842.0,14542358.0,884485171.0,776866323.0,0.2813,0.3202,1,0.2812725144037491,0.32023703516879054,17.122097267127888,17.107360993313463
Bench 7187,3445791503.0,5831090303.0,5830760550.0,4278842814.0,8371644173.0,0.8053,0.4116,1,0.8053092045647648,0.4116027188677313,0.5909343405687264,0.5909677602864347
Bench 7189,34604900.0,23115309.0,23099689.0,59207932.0,127256379.0,0.5845,0.2719,1,0.5844639194626828,0.2719305725334209,1.4970554795525337,1.4980677878390485
Bench 7199,5779612.0,156962.0,180813.0,56861787.0,4505351.0,0.1016,1.2828,1,0.10164316503102515,1.2828327914961564,36.82172755189154,31.964582192652077
Bench 7213,83520320.0,18770.0,27866.0,104964601.0,543778751.0,0.7957,0.1536,1,0.7956998759991476,0.15359246724225162,4449.6707511987215,2997.2123735017585
Bench 7219,4912450327.0,151533146.0,151758662.0,176114915.0,3871359076.0,27.8934,1.2689,1,27.893437231026116,1.2689213866660196,32.41832204156838,32.370147853570295
Bench 726,188334.0,16943.0,25172.0,28879746.0,430293.0,0.0065,0.4377,1,0.006521317742891506,0.4376878080749629,11.115741013988078,7.481884633720006
Bench 7270,1739199.0,20106.0,28853.0,93983024.0,4009758.0,0.0185,0.4337,1,0.018505459028430496,0.4337416372758655,86.50149209191287,60.27792603888677
Bench 7279,487066582.0,766796453.0,770030871.0,1090607848.0,2287825175.0,0.4466,0.2129,1,0.44660102427577614,0.21289501808196512,0.6351967071501308,0.6325286431276078
Bench 7299,3426439.0,2268096.0,2276505.0,50681260.0,7210539.0,0.0676,0.4752,1,0.06760761275469473,0.47519873340952734,1.510711627726516,1.505131330702107
Bench 7303,37621229.0,12866057.0,12876430.0,65742271.0,43198872.0,0.5723,0.8709,1,0.5722532615278836,0.8708845221699307,2.9240682673798197,2.921712695211328
Bench 7315,3907120542.0,342650222.0,342680692.0,9972898028.0,,0.3918,,1,0.39177383856029935,,11.402649965304853,11.401636080506107
Bench 7321,128673887.0,255907389.0,264654240.0,300017292.0,443870307.0,0.4289,0.2899,1,0.42888823554876965,0.2898907292755674,0.5028142700482947,0.4861962045270841
Bench 7348,220159102.0,2508663.0,2505287.0,84193714.0,345080590.0,2.6149,0.638,1,2.614911393503795,0.6379932931029242,87.75953645427863,87.87779683525281
Bench 7350,66476967.0,2239048.0,2223946.0,163633029.0,187419165.0,0.4063,0.3547,1,0.40625641049521855,0.3546967408589191,29.689835590840392,29.89144835351218
Bench 7362,-1.0,1670173490.0,1670144452.0,,,,,1,,,-5.987401943495103e-10,-5.987506043579038e-10
Bench 7376,8161751434.0,46335491.0,46316068.0,1023866581.0,36256653050.0,7.9715,0.2251,1,7.9714990072520004,0.22511044863254415,176.14470587999165,176.21857351966923
Bench 7380,228902493.0,423501.0,429002.0,224260899.0,623892382.0,1.0207,0.3669,1,1.020697295073271,0.366894194582424,540.5004781570764,533.569757250549
Bench 7382,70106364.0,303867204.0,308411128.0,88252648.0,269698231.0,0.7944,0.2599,1,0.7943825549574445,0.25994372947889305,0.23071382194966983,0.22731463827076953
Bench 7383,683860674.0,22321.0,32275.0,454079093.0,3001447166.0,1.506,0.2278,1,1.5060386715492315,0.227843648806044,30637.546436091572,21188.556901626645
Bench 739,2259577.0,31552.0,38884.0,123929267.0,9244593.0,0.0182,0.2444,1,0.018232795647859356,0.24442146885211713,71.61438260649088,58.11071391832116
Bench 7393,14407636.0,1738653.0,1745338.0,38500295.0,22830955.0,0.3742,0.6311,1,0.37422144427724513,0.6310570889391179,8.286665596872982,8.254925979953454
Bench 7402,20737653.0,21907.0,31622.0,64326053.0,42501097.0,0.3224,0.4879,1,0.32238342060253566,0.48793218207991196,946.6222212078331,655.7982733539941
Bench 7412,354508380.0,277003485.0,281007514.0,455916224.0,1378401127.0,0.7776,0.2572,1,0.7775735131549081,0.25718810951030224,1.2797975447854022,1.261561923927771
Bench 742,228245659.0,312059595.0,315980978.0,75002498.0,964322891.0,3.0432,0.2367,1,3.0431740953481308,0.2366900766643732,0.731416891699805,0.7223398713576993
Bench 7422,3822801271.0,22666264.0,22675478.0,714013239.0,7548375017.0,5.354,0.5064,1,5.353964131468996,0.5064402950821223,168.6559933741176,168.58746135362614
Bench 7425,264251.0,311606.0,320471.0,28916276.0,437433.0,0.0091,0.6041,1,0.009138486574135619,0.6040947985177159,0.8480292420556729,0.824570709986239
Bench 7430,169505448.0,27298.0,34185.0,135254576.0,1294238269.0,1.2532,0.131,1,1.25323262999989,0.1309692751791131,6209.445673675727,4958.474418604651
Bench 7440,1421293900.0,8520836.0,8523329.0,175445801.0,1667480850.0,8.101,0.8524,1,8.101042555016749,0.8523599536390478,166.8021658907647,166.75337770019203
Bench 7443,6773520.0,216530.0,220105.0,41701204.0,7336840.0,0.1624,0.9232,1,0.162429842553227,0.9232203509957966,31.282131806216228,30.774039662888168
Bench 7450,-1.0,6950873.0,6977873.0,,,,,1,,,-1.4386682075762283e-07,-1.433101462293739e-07
Bench 746,-1.0,390638142.0,390628403.0,,,,,1,,,-2.559913875486332e-09,-2.5599776982934852e-09
Bench 7471,86358909.0,53671683.0,53607906.0,110568875.0,233199024.0,0.781,0.3703,1,0.781041762430883,0.3703227720198349,1.6090218188239038,1.6109360623039446
Bench 75,20709816914.0,125361053.0,125388607.0,663906263.0,44241024862.0,31.1939,0.4681,1,31.19388695087517,0.46811340782903765,165.2013637281748,165.16506092136424
Bench 7508,1566308547.0,840982862.0,841152155.0,407987361.0,4681194272.0,3.8391,0.3346,1,3.8391104645028453,0.33459592915608866,1.862473800328169,1.8620989528345202
Bench 7511,89407941.0,50255130.0,50542587.0,174691207.0,242573708.0,0.5118,0.3686,1,0.5118056170966865,0.36858050997019015,1.7790808818920576,1.7689624988922708
Bench 7512,6077691.0,225356.0,231783.0,44003418.0,3149982.0,0.1381,1.9294,1,0.13811861160421673,1.9294367396385121,26.969288592271784,26.221470081930082
Bench 7517,3819499.0,153512.0,156973.0,27316147.0,3383883.0,0.1398,1.1287,1,0.1398256862507,1.128732583248298,24.880784564073167,24.33220362737541
Bench 7538,62770820.0,293749387.0,297023133.0,164635945.0,274594814.0,0.3813,0.2286,1,0.381270444920154,0.22859433900306653,0.2136883437989949,0.2113331017890785
Bench 7545,1501400703.0,8982995.0,8989625.0,200597845.0,2827141242.0,7.4846,0.5311,1,7.484630271077937,0.531066747106652,167.13809848497078,167.0148313194377
Bench 7553,4661412836.0,230068650.0,230386165.0,4152549223.0,12185396755.0,1.1225,0.3825,1,1.1225424638392059,0.38254091596051604,20.260964872875988,20.23304149361573
Bench 7559,142722878.0,186326611.0,186406802.0,253045565.0,258770438.0,0.564,0.5515,1,0.5640204680133398,0.5515424370074298,0.7659822568232082,0.76565273621292
Bench 756,871545.0,215339.0,224356.0,13773924.0,457993.0,0.0633,1.903,1,0.06327499701610086,1.9029657658523165,4.047316092300977,3.8846520708160246
Bench 7562,3202219771.0,177180.0,185090.0,1997689376.0,,1.603,,1,1.6029618065106033,,18073.257540354443,17300.879415419524
Bench 7564,1026566.0,154776.0,158908.0,43103743.0,1899503.0,0.0238,0.5404,1,0.02381616835456726,0.5404392622701834,6.632591616271257,6.460127872731392
Bench 7565,7091253347.0,119182767.0,119175755.0,415520517.0,19169082859.0,17.066,0.3699,1,17.065952358256236,0.3699318010757418,59.49898232350991,59.50248309314256
Bench 7580,18638648.0,10218831.0,10232317.0,50607799.0,29629420.0,0.3683,0.6291,1,0.36829596165602857,0.6290588205911557,1.8239510957760237,1.8215471627784792
Bench 7582,7574106.0,98976.0,116343.0,40155205.0,9496424.0,0.1886,0.7976,1,0.18862077780452124,0.7975745396372361,76.52467264791464,65.10151878497203
Bench 7590,14881648.0,112834.0,120918.0,42849781.0,11891181.0,0.3473,1.2515,1,0.3472981110451883,1.2514861223624465,131.8897495435773,123.07223076795844
Bench 7592,77861653.0,51342203.0,52481677.0,116820464.0,100865041.0,0.6665,0.7719,1,0.666506965765861,0.7719389416596777,1.5165234144705477,1.4835968942074773
Bench 76,546211131.0,643916372.0,643597515.0,454390504.0,1300888010.0,1.2021,0.4199,1,1.2020742647385958,0.4198755979002374,0.848264083274466,0.8486843380680238
Bench 7610,2839698627.0,70886.0,78631.0,548562579.0,5866694390.0,5.1766,0.484,1,5.176617464823462,0.48403725134214803,40060.077123832634,36114.23773066602
Bench 7621,858246697.0,43498.0,51899.0,378243060.0,4085619087.0,2.269,0.2101,1,2.269034881961879,0.2100652749863169,19730.716285806244,16536.863850941252
Bench 7627,246458023.0,198632474.0,198511514.0,338799478.0,1027000882.0,0.7274,0.24,1,0.7274451084012591,0.23997839468262502,1.2407740689973987,1.241530115981081
Bench 7629,66465696.0,18813.0,27887.0,81485627.0,111721804.0,0.8157,0.5949,1,0.8156738611092726,0.5949214353896398,3532.9663530537396,2383.393552551368
Bench 7641,-1.0,930253681.0,930053807.0,,,,,1,,,-1.0749755904486445e-09,-1.0752066089870864e-09
Bench 7643,1017165798.0,53356.0,60692.0,546443276.0,5876758647.0,1.8614,0.1731,1,1.8614298000804754,0.17308279258996767,19063.756615938226,16759.470737494234
Bench 7647,68391644.0,31777569.0,31789326.0,132281838.0,217703420.0,0.517,0.3142,1,0.5170146184391541,0.3141505264363784,2.1521987411938275,2.1514027695963103
Bench 7678,680925090.0,3895532.0,3904881.0,159452233.0,721878343.0,4.2704,0.9433,1,4.270401719617185,0.9432684836757874,174.79643088543492,174.37793622904258
Bench 7681,3687391114.0,17047800.0,17042687.0,414983034.0,12358744242.0,8.8856,0.2984,1,8.885643054988122,0.29836292764023364,216.29718286230482,216.36207447804446
Bench 7694,1336583.0,377622.0,382860.0,15910208.0,2033904.0,0.084,0.6572,1,0.08400788977743094,0.6571514683092221,3.539473335769632,3.4910489473959148
Bench 7703,367680753.0,175663864.0,175657477.0,152035988.0,1599821376.0,2.4184,0.2298,1,2.4183797391443926,0.22982612841397615,2.0930927091527485,2.093168815125359
Bench 7709,68426928.0,30437.0,39080.0,16930474.0,91643818.0,4.0416,0.7467,1,4.041642779759149,0.7466616897170303,2248.1495548181488,1750.9449334698056
Bench 7716,1425728.0,1718179.0,1748396.0,26468362.0,719985.0,0.0539,1.9802,1,0.05386536575251615,1.9802190323409516,0.8297901441002363,0.8154491316612483
